row,seconds,esp32_index,micros,v0,v1
15331,36.032277,15393,36032094,-201,58,4400
15332,36.032675,15394,36032492,-201,58,4400
15333,36.033065,15395,36032882,-222,63,4404
15334,36.033471,15396,36033288,-222,63,4404
15335,36.033880,15397,36033697,-222,63,4404
15336,36.034282,15398,36034099,-195,89,4382
15337,36.034677,15399,36034494,-195,89,4382
15338,36.035073,15400,36034890,-187,90,4380
15339,36.035473,15401,36035290,-187,90,4380
15340,36.035883,15402,36035700,-187,90,4380
15341,36.036285,15403,36036102,-198,89,4349
15342,36.036681,15404,36036498,-198,89,4349
15343,36.037071,15405,36036888,-211,77,4349
15344,36.037485,15406,36037302,-211,77,4349
15345,36.037887,15407,36037704,-211,77,4349
15346,36.038290,15408,36038107,-225,79,4381
15347,36.038685,15409,36038502,-225,79,4381
15348,36.039075,15410,36038892,-215,82,4362
15349,36.039489,15411,36039306,-215,82,4362
15350,36.039890,15412,36039707,-215,82,4362
15351,36.040292,15413,36040109,-204,70,4352
15352,36.040690,15414,36040507,-204,70,4352
15353,36.041087,15415,36040904,-205,72,4341
15354,36.041493,15416,36041310,-205,72,4341
15355,36.041889,15417,36041706,-205,72,4341
15356,36.042298,15418,36042115,-216,82,4327
15357,36.042695,15419,36042512,-216,82,4327
15358,36.043103,15420,36042920,-219,78,4361
15359,36.043497,15421,36043314,-219,78,4361
15360,36.043907,15422,36043724,-219,78,4361
15361,36.044302,15423,36044119,-191,79,4368
15362,36.044696,15424,36044513,-191,79,4368
15363,36.045106,15425,36044923,-197,93,4348
15364,36.045508,15426,36045325,-197,93,4348
15365,36.045909,15427,36045726,-197,93,4348
15366,36.046311,15428,36046128,-218,83,4352
15367,36.046699,15429,36046516,-218,83,4352
15368,36.047108,15430,36046925,-214,52,4382
15369,36.047511,15431,36047328,-214,52,4382
15370,36.047913,15432,36047730,-214,52,4382
15371,36.048315,15433,36048132,-198,57,4382
15372,36.048703,15434,36048520,-198,57,4382
15373,36.049114,15435,36048931,-190,72,4347
15374,36.049516,15436,36049333,-190,72,4347
15375,36.049910,15437,36049727,-190,72,4347
15376,36.050309,15438,36050126,-187,63,4367
15377,36.050705,15439,36050522,-187,63,4367
15378,36.051109,15440,36050926,-187,94,4389
15379,36.051518,15441,36051335,-187,94,4389
15380,36.051919,15442,36051736,-187,94,4389
15381,36.052308,15443,36052125,-216,87,4363
15382,36.052702,15444,36052519,-216,87,4363
15383,36.053106,15445,36052923,-234,67,4360
15384,36.053515,15446,36053332,-234,67,4360
15385,36.053918,15447,36053735,-234,67,4360
15386,36.054313,15448,36054130,-227,78,4355
15387,36.054708,15449,36054525,-227,78,4355
15388,36.055118,15450,36054935,-208,94,4355
15389,36.055513,15451,36055330,-208,94,4355
15390,36.055922,15452,36055739,-208,94,4355
15391,36.056325,15453,36056142,-183,114,4385
15392,36.056713,15454,36056530,-183,114,4385
15393,36.057123,15455,36056940,-178,102,4401
15394,36.057528,15456,36057345,-178,102,4401
15395,36.057922,15457,36057739,-178,102,4401
15396,36.058324,15458,36058141,-192,81,4402
15397,36.058713,15459,36058530,-192,81,4402
15398,36.059106,15460,36058923,-194,84,4422
15399,36.059514,15461,36059331,-194,84,4422
15400,36.059915,15462,36059732,-194,84,4422
15401,36.060317,15463,36060134,-176,88,4416
15402,36.060707,15464,36060524,-176,88,4416
15403,36.061118,15465,36060935,-179,83,4387
15404,36.061522,15466,36061339,-179,83,4387
15405,36.061917,15467,36061734,-179,83,4387
15406,36.062319,15468,36062136,-211,83,4379
15407,36.062717,15469,36062534,-211,83,4379
15408,36.063113,15470,36062930,-221,89,4361
15409,36.063482,15471,36063299,-221,89,4361
15410,36.063878,15472,36063695,-221,89,4361
15411,36.064282,15473,36064099,-182,97,4356
15412,36.064677,15474,36064494,-182,97,4356
15413,36.065073,15475,36064890,-164,91,4367
15414,36.065481,15476,36065298,-164,91,4367
15415,36.065883,15477,36065700,-164,91,4367
15416,36.066286,15478,36066103,-174,71,4352
15417,36.066681,15479,36066498,-174,71,4352
15418,36.067070,15480,36066887,-206,75,4336
15419,36.067475,15481,36067292,-206,75,4336
15420,36.067886,15482,36067703,-206,75,4336
15421,36.068288,15483,36068105,-234,82,4343
15422,36.068683,15484,36068500,-234,82,4343
15423,36.069080,15485,36068897,-218,68,4361
15424,36.069487,15486,36069304,-218,68,4361
15425,36.069890,15487,36069707,-218,68,4361
15426,36.070292,15488,36070109,-221,78,4357
15427,36.070691,15489,36070508,-221,78,4357
15428,36.071088,15490,36070905,-198,77,4360
15429,36.071486,15491,36071303,-198,77,4360
15430,36.071895,15492,36071712,-198,77,4360
15431,36.072282,15493,36072099,-182,74,4374
15432,36.072666,15494,36072483,-182,74,4374
15433,36.073063,15495,36072880,-182,77,4361
15434,36.073462,15496,36073279,-182,77,4361
15435,36.073865,15497,36073682,-182,77,4361
15436,36.074262,15498,36074079,-194,73,4361
15437,36.074666,15499,36074483,-194,73,4361
15438,36.075063,15500,36074880,-197,79,4386
15439,36.075455,15501,36075272,-197,79,4386
15440,36.075824,15502,36075641,-197,79,4386
15441,36.076225,15503,36076042,-208,90,4430
15442,36.076628,15504,36076445,-208,90,4430
15443,36.077031,15505,36076848,-208,90,4430
15444,36.077426,15506,36077243,-210,81,4400
15445,36.077828,15507,36077645,-210,81,4400
15446,36.078240,15508,36078057,-193,91,4341
15447,36.078644,15509,36078461,-193,91,4341
15448,36.079041,15510,36078858,-201,101,4352
15449,36.079435,15511,36079252,-201,101,4352
15450,36.079845,15512,36079662,-201,101,4352
15451,36.080248,15513,36080065,-196,80,4368
15452,36.080645,15514,36080462,-196,80,4368
15453,36.081041,15515,36080858,-190,65,4381
15454,36.081454,15516,36081271,-190,65,4381
15455,36.081849,15517,36081666,-190,65,4381
15456,36.082251,15518,36082068,-200,51,4410
15457,36.082660,15519,36082477,-200,51,4410
15458,36.083056,15520,36082873,-224,80,4393
15459,36.083463,15521,36083280,-224,80,4393
15460,36.083858,15522,36083675,-224,80,4393
15461,36.084260,15523,36084077,-202,84,4366
15462,36.084664,15524,36084481,-202,84,4366
15463,36.085061,15525,36084878,-190,80,4364
15464,36.085468,15526,36085285,-190,80,4364
15465,36.085863,15527,36085680,-190,80,4364
15466,36.086252,15528,36086069,-206,96,4357
15467,36.086664,15529,36086481,-206,96,4357
15468,36.087062,15530,36086879,-191,98,4367
15469,36.087466,15531,36087283,-191,98,4367
15470,36.087870,15532,36087687,-191,98,4367
15471,36.088272,15533,36088089,-186,110,4375
15472,36.088666,15534,36088483,-186,110,4375
15473,36.089042,15535,36088859,-216,83,4368
15474,36.089438,15536,36089255,-216,83,4368
15475,36.089833,15537,36089650,-216,83,4368
15476,36.090243,15538,36090060,-211,62,4367
15477,36.090646,15539,36090463,-211,62,4367
15478,36.091043,15540,36090860,-181,69,4362
15479,36.091442,15541,36091259,-181,69,4362
15480,36.091845,15542,36091662,-181,69,4362
15481,36.092254,15543,36092071,-182,84,4351
15482,36.092656,15544,36092473,-182,84,4351
15483,36.093053,15545,36092870,-200,103,4374
15484,36.093461,15546,36093278,-200,103,4374
15485,36.093858,15547,36093675,-200,103,4374
15486,36.094253,15548,36094070,-203,117,4375
15487,36.094664,15549,36094481,-203,117,4375
15488,36.095061,15550,36094878,-192,112,4351
15489,36.095459,15551,36095276,-192,112,4351
15490,36.095869,15552,36095686,-192,112,4351
15491,36.096265,15553,36096082,-197,80,4350
15492,36.096667,15554,36096484,-197,80,4350
15493,36.097064,15555,36096881,-214,71,4344
15494,36.097470,15556,36097287,-214,71,4344
15495,36.097865,15557,36097682,-214,71,4344
15496,36.098274,15558,36098091,-209,84,4353
15497,36.098669,15559,36098486,-209,84,4353
15498,36.099065,15560,36098882,-194,97,4387
15499,36.099470,15561,36099287,-194,97,4387
15500,36.099865,15562,36099682,-194,97,4387
15501,36.100275,15563,36100092,-200,119,4400
15502,36.100667,15564,36100484,-200,119,4400
15503,36.101064,15565,36100881,-208,100,4388
15504,36.101463,15566,36101280,-208,100,4388
15505,36.101873,15567,36101690,-208,100,4388
15506,36.102276,15568,36102093,-202,75,4400
15507,36.102673,15569,36102490,-202,75,4400
15508,36.103069,15570,36102886,-188,88,4412
15509,36.103477,15571,36103294,-188,88,4412
15510,36.103871,15572,36103688,-188,88,4412
15511,36.104280,15573,36104097,-191,81,4364
15512,36.104676,15574,36104493,-191,81,4364
15513,36.105072,15575,36104889,-220,71,4332
15514,36.105471,15576,36105288,-220,71,4332
15515,36.105879,15577,36105696,-220,71,4332
15516,36.106283,15578,36106100,-217,66,4356
15517,36.106680,15579,36106497,-217,66,4356
15518,36.107077,15580,36106894,-183,66,4336
15519,36.107469,15581,36107286,-183,66,4336
15520,36.107869,15582,36107686,-183,66,4336
15521,36.108266,15583,36108083,-181,78,4308
15522,36.108668,15584,36108485,-181,78,4308
15523,36.109065,15585,36108882,-183,59,4368
15524,36.109462,15586,36109279,-183,59,4368
15525,36.109865,15587,36109682,-183,59,4368
15526,36.110274,15588,36110091,-198,50,4397
15527,36.110669,15589,36110486,-198,50,4397
15528,36.111059,15590,36110876,-218,72,4375
15529,36.111473,15591,36111290,-218,72,4375
15530,36.111875,15592,36111692,-218,72,4375
15531,36.112271,15593,36112088,-193,76,4377
15532,36.112665,15594,36112482,-193,76,4377
15533,36.113052,15595,36112869,-200,93,4395
15534,36.113466,15596,36113283,-200,93,4395
15535,36.113861,15597,36113678,-200,93,4395
15536,36.114263,15598,36114080,-201,92,4367
15537,36.114660,15599,36114477,-201,92,4367
15538,36.115056,15600,36114873,-177,70,4337
15539,36.115460,15601,36115277,-177,70,4337
15540,36.115863,15602,36115680,-177,70,4337
15541,36.116265,15603,36116082,-203,65,4360
15542,36.116659,15604,36116476,-203,65,4360
15543,36.117055,15605,36116872,-208,61,4374
15544,36.117456,15606,36117273,-208,61,4374
15545,36.117864,15607,36117681,-208,61,4374
15546,36.118267,15608,36118084,-214,49,4389
15547,36.118672,15609,36118489,-214,49,4389
15548,36.119069,15610,36118886,-222,44,4383
15549,36.119476,15611,36119293,-222,44,4383
15550,36.119879,15612,36119696,-222,44,4383
15551,36.120273,15613,36120090,-203,39,4368
15552,36.120675,15614,36120492,-203,39,4368
15553,36.121072,15615,36120889,-208,70,4400
15554,36.121479,15616,36121296,-208,70,4400
15555,36.121881,15617,36121698,-208,70,4400
15556,36.122275,15618,36122092,-201,82,4409
15557,36.122677,15619,36122494,-201,82,4409
15558,36.123074,15620,36122891,-183,76,4357
15559,36.123474,15621,36123291,-183,76,4357
15560,36.123883,15622,36123700,-183,76,4357
15561,36.124286,15623,36124103,-183,111,4334
15562,36.124680,15624,36124497,-183,111,4334
15563,36.125077,15625,36124894,-189,97,4364
15564,36.125478,15626,36125295,-189,97,4364
15565,36.125888,15627,36125705,-189,97,4364
15566,36.126283,15628,36126100,-187,75,4357
15567,36.126684,15629,36126501,-187,75,4357
15568,36.127079,15630,36126896,-228,67,4354
15569,36.127480,15631,36127297,-228,67,4354
15570,36.127889,15632,36127706,-228,67,4354
15571,36.128285,15633,36128102,-232,66,4377
15572,36.128674,15634,36128491,-232,66,4377
15573,36.129071,15635,36128888,-191,77,4375
15574,36.129469,15636,36129286,-191,77,4375
15575,36.129866,15637,36129683,-191,77,4375
15576,36.130267,15638,36130084,-185,56,4384
15577,36.130664,15639,36130481,-185,56,4384
15578,36.131061,15640,36130878,-177,52,4404
15579,36.131468,15641,36131285,-177,52,4404
15580,36.131870,15642,36131687,-177,52,4404
15581,36.132272,15643,36132089,-158,67,4409
15582,36.132668,15644,36132485,-158,67,4409
15583,36.133057,15645,36132874,-209,86,4424
15584,36.133469,15646,36133286,-209,86,4424
15585,36.133871,15647,36133688,-209,86,4424
15586,36.134274,15648,36134091,-239,100,4411
15587,36.134668,15649,36134485,-239,100,4411
15588,36.135066,15650,36134883,-187,90,4357
15589,36.135472,15651,36135289,-187,90,4357
15590,36.135876,15652,36135693,-187,90,4357
15591,36.136277,15653,36136094,-186,96,4359
15592,36.136673,15654,36136490,-186,96,4359
15593,36.137070,15655,36136887,-202,89,4377
15594,36.137475,15656,36137292,-202,89,4377
15595,36.137870,15657,36137687,-202,89,4377
15596,36.138280,15658,36138097,-178,92,4365
15597,36.138676,15659,36138493,-178,92,4365
15598,36.139072,15660,36138889,-168,89,4361
15599,36.139472,15661,36139289,-168,89,4361
15600,36.139873,15662,36139690,-168,89,4361
15601,36.140282,15663,36140099,-172,73,4360
15602,36.140677,15664,36140494,-172,73,4360
15603,36.141074,15665,36140891,-192,72,4385
15604,36.141480,15666,36141297,-192,72,4385
15605,36.141883,15667,36141700,-192,72,4385
15606,36.142286,15668,36142103,-216,78,4373
15607,36.142681,15669,36142498,-216,78,4373
15608,36.143071,15670,36142888,-206,89,4360
15609,36.143477,15671,36143294,-206,89,4360
15610,36.143878,15672,36143695,-206,89,4360
15611,36.144281,15673,36144098,-189,105,4393
15612,36.144683,15674,36144500,-189,105,4393
15613,36.145073,15675,36144890,-180,104,4347
15614,36.145480,15676,36145297,-180,104,4347
15615,36.145882,15677,36145699,-180,104,4347
15616,36.146291,15678,36146108,-186,70,4323
15617,36.146686,15679,36146503,-186,70,4323
15618,36.147083,15680,36146900,-207,60,4348
15619,36.147489,15681,36147306,-207,60,4348
15620,36.147884,15682,36147701,-207,60,4348
15621,36.148293,15683,36148110,-215,74,4354
15622,36.148689,15684,36148506,-215,74,4354
15623,36.149086,15685,36148903,-182,87,4343
15624,36.149494,15686,36149311,-182,87,4343
15625,36.149890,15687,36149707,-182,87,4343
15626,36.150299,15688,36150116,-188,79,4343
15627,36.150688,15689,36150505,-188,79,4343
15628,36.151078,15690,36150895,-215,103,4381
15629,36.151484,15691,36151301,-215,103,4381
15630,36.151893,15692,36151710,-215,103,4381
15631,36.152289,15693,36152106,-209,118,4394
15632,36.152690,15694,36152507,-209,118,4394
15633,36.153087,15695,36152904,-216,68,4364
15634,36.153493,15696,36153310,-216,68,4364
15635,36.153888,15697,36153705,-216,68,4364
15636,36.154290,15698,36154107,-230,56,4348
15637,36.154687,15699,36154504,-230,56,4348
15638,36.155084,15700,36154901,-211,89,4347
15639,36.155486,15701,36155303,-211,89,4347
15640,36.155881,15702,36155698,-211,89,4347
15641,36.156285,15703,36156102,-207,91,4357
15642,36.156680,15704,36156497,-207,91,4357
15643,36.157069,15705,36156886,-209,85,4383
15644,36.157476,15706,36157293,-209,85,4383
15645,36.157878,15707,36157695,-209,85,4383
15646,36.158279,15708,36158096,-192,90,4368
15647,36.158681,15709,36158498,-192,90,4368
15648,36.159078,15710,36158895,-188,85,4355
15649,36.159478,15711,36159295,-188,85,4355
15650,36.159875,15712,36159692,-188,85,4355
15651,36.160284,15713,36160101,-207,73,4358
15652,36.160681,15714,36160498,-207,73,4358
15653,36.161077,15715,36160894,-197,62,4346
15654,36.161485,15716,36161302,-197,62,4346
15655,36.161887,15717,36161704,-197,62,4346
15656,36.162289,15718,36162106,-177,26,4355
15657,36.162684,15719,36162501,-177,26,4355
15658,36.163081,15720,36162898,-194,22,4425
15659,36.163488,15721,36163305,-194,22,4425
15660,36.163889,15722,36163706,-194,22,4425
15661,36.164292,15723,36164109,-229,82,4409
15662,36.164690,15724,36164507,-229,82,4409
15663,36.165080,15725,36164897,-222,106,4329
15664,36.165485,15726,36165302,-222,106,4329
15665,36.165895,15727,36165712,-222,106,4329
15666,36.166299,15728,36166116,-208,91,4325
15667,36.166689,15729,36166506,-208,91,4325
15668,36.167086,15730,36166903,-214,58,4357
15669,36.167492,15731,36167309,-214,58,4357
15670,36.167894,15732,36167711,-214,58,4357
15671,36.168297,15733,36168114,-211,51,4395
15672,36.168692,15734,36168509,-211,51,4395
15673,36.169089,15735,36168906,-195,80,4409
15674,36.169496,15736,36169313,-195,80,4409
15675,36.169891,15737,36169708,-195,80,4409
15676,36.170300,15738,36170117,-184,95,4405
15677,36.170696,15739,36170513,-184,95,4405
15678,36.171085,15740,36170902,-209,84,4384
15679,36.171498,15741,36171315,-209,84,4384
15680,36.171900,15742,36171717,-209,84,4384
15681,36.172287,15743,36172104,-221,87,4378
15682,36.172677,15744,36172494,-221,87,4378
15683,36.173074,15745,36172891,-207,110,4373
15684,36.173482,15746,36173299,-207,110,4373
15685,36.173883,15747,36173700,-207,110,4373
15686,36.174286,15748,36174103,-164,104,4357
15687,36.174681,15749,36174498,-164,104,4357
15688,36.175071,15750,36174888,-142,95,4371
15689,36.175485,15751,36175302,-142,95,4371
15690,36.175887,15752,36175704,-142,95,4371
15691,36.176289,15753,36176106,-166,90,4404
15692,36.176685,15754,36176502,-166,90,4404
15693,36.177074,15755,36176891,-206,76,4417
15694,36.177480,15756,36177297,-206,76,4417
15695,36.177877,15757,36177694,-206,76,4417
15696,36.178272,15758,36178089,-212,83,4415
15697,36.178670,15759,36178487,-212,83,4415
15698,36.179067,15760,36178884,-168,83,4392
15699,36.179471,15761,36179288,-168,83,4392
15700,36.179874,15762,36179691,-168,83,4392
15701,36.180275,15763,36180092,-171,70,4398
15702,36.180670,15764,36180487,-171,70,4398
15703,36.181060,15765,36180877,-193,59,4409
15704,36.181472,15766,36181289,-193,59,4409
15705,36.181868,15767,36181685,-193,59,4409
15706,36.182277,15768,36182094,-200,62,4412
15707,36.182675,15769,36182492,-200,62,4412
15708,36.183064,15770,36182881,-215,66,4393
15709,36.183478,15771,36183295,-215,66,4393
15710,36.183873,15772,36183690,-215,66,4393
15711,36.184282,15773,36184099,-196,69,4358
15712,36.184677,15774,36184494,-196,69,4358
15713,36.185073,15775,36184890,-186,98,4390
15714,36.185481,15776,36185298,-186,98,4390
15715,36.185883,15777,36185700,-186,98,4390
15716,36.186285,15778,36186102,-212,87,4407
15717,36.186681,15779,36186498,-212,87,4407
15718,36.187078,15780,36186895,-210,66,4390
15719,36.187486,15781,36187303,-210,66,4390
15720,36.187873,15782,36187690,-210,66,4390
15721,36.188270,15783,36188087,-187,93,4389
