row,seconds,esp32_index,micros,ax,ay,az
362,0.144178,431,170418646,2937,-291,6528
363,0.144550,432,170419018,3002,354,6070
364,0.144924,433,170419392,3002,354,6070
365,0.145286,434,170419754,3002,354,6070
366,0.145663,435,170420131,5686,666,5401
367,0.146040,436,170420508,5686,666,5401
368,0.146402,437,170420870,5686,666,5401
369,0.146769,438,170421237,4581,914,3771
370,0.147131,439,170421599,4581,914,3771
371,0.147497,440,170421965,596,1509,2921
372,0.147859,441,170422327,596,1509,2921
373,0.148237,442,170422705,596,1509,2921
374,0.148618,443,170423086,-6266,2184,2843
375,0.148994,444,170423462,-6266,2184,2843
376,0.149363,445,170423831,-6266,2184,2843
377,0.149749,446,170424217,-13188,2806,2548
378,0.150124,447,170424592,-13188,2806,2548
379,0.150498,448,170424966,-7197,3080,1485
380,0.150868,449,170425336,-7197,3080,1485
381,0.151238,450,170425706,-7197,3080,1485
382,0.151607,451,170426075,-1074,3412,1613
383,0.151991,452,170426459,-1074,3412,1613
384,0.152361,453,170426829,-1074,3412,1613
385,0.152730,454,170427198,-2086,4390,4065
386,0.153099,455,170427567,-2086,4390,4065
387,0.153474,456,170427942,-1686,4669,5593
388,0.153873,457,170428341,-1686,4669,5593
389,0.154269,458,170428737,-1686,4669,5593
390,0.154679,459,170429147,-5387,3933,5499
391,0.155067,460,170429535,-5387,3933,5499
392,0.155485,461,170429953,-7713,3070,4833
393,0.155879,462,170430347,-7713,3070,4833
394,0.156282,463,170430750,-7713,3070,4833
395,0.156685,464,170431153,-5591,2200,5199
396,0.157085,465,170431553,-5591,2200,5199
397,0.157487,466,170431955,-9029,1611,6000
398,0.157882,467,170432350,-9029,1611,6000
399,0.158285,468,170432753,-9029,1611,6000
400,0.158695,469,170433163,-7683,101,4522
401,0.159086,470,170433554,-7683,101,4522
402,0.159494,471,170433962,-4967,-1476,2461
403,0.159904,472,170434372,-4967,-1476,2461
404,0.160308,473,170434776,-4967,-1476,2461
405,0.160719,474,170435187,-2471,-2201,2471
406,0.161116,475,170435584,-2471,-2201,2471
407,0.161498,476,170435966,4346,-2913,3704
408,0.161868,477,170436336,4346,-2913,3704
409,0.162275,478,170436743,4346,-2913,3704
410,0.162671,479,170437139,6042,-3242,4480
411,0.163066,480,170437534,6042,-3242,4480
412,0.163484,481,170437952,5564,-3487,5478
413,0.163881,482,170438349,5564,-3487,5478
414,0.164278,483,170438746,5564,-3487,5478
415,0.164683,484,170439151,7144,-3420,6995
416,0.165071,485,170439539,7144,-3420,6995
417,0.165488,486,170439956,7452,-2795,6523
418,0.165891,487,170440359,7452,-2795,6523
419,0.166293,488,170440761,7452,-2795,6523
420,0.166696,489,170441164,6700,-2167,4614
421,0.167087,490,170441555,6700,-2167,4614
422,0.167494,491,170441962,6682,-1454,3624
423,0.167898,492,170442366,6682,-1454,3624
424,0.168301,493,170442769,6682,-1454,3624
425,0.168696,494,170443164,7899,-1395,2729
426,0.169091,495,170443559,7899,-1395,2729
427,0.169500,496,170443968,5007,-1986,2130
428,0.169895,497,170444363,5007,-1986,2130
429,0.170300,498,170444768,5007,-1986,2130
430,0.170702,499,170445170,-3322,-1833,2988
431,0.171101,500,170445569,-3322,-1833,2988
432,0.171512,501,170445980,-4076,-1515,4472
433,0.171917,502,170446385,-4076,-1515,4472
434,0.172328,503,170446796,-4076,-1515,4472
